Id de evento;texto_evento;n_filas_originales;n_categorias;n_subcategorias;categorias_originales;subcategorias_originales;categoria_original_unica;subcategoria_original_unica;categoria_modelo;subcategoria_modelo;es_apto_categoria;es_apto_subcategoria;motivo_categoria;motivo_subcategoria;support_categoria;support_subcategoria;Tipo;Fecha Evento;Fecha Final de Evento;Doble/Multiple Afectacion;Resolucion 1612;Resolucion 1820;Divipola Dpto;Departmento;Divipola Municipio;Municipio;Numero de afectados;Genero;Familia;Ocupacion;Etnia;Grupo poblacional;Edad;Estado;Condicion;Departamento receptor;Municipio receptor;Numero de personas recibidas;Fecha de fuente;Tipo de fuente;Nombre de fuente;Fuente;Fecha de corte
4216;Amenaza contra Personero Municipal || .Caquetá-Florencia-lunes 8 abril 2024 || El Personero municipal de Florencia ha denunciado amenazas, indicando que le han exigido renunciar a su cargo.;1;1;1;Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);1;1;ok;ok;1539;165;Violencia;2024-04-08T00:00:00;;No;No;No;18;Caquetá;18001;Florencia;1;Masculino;;Funcionario (a) Público(a);-;;Mayor de 18 años;No aplica;;;;;08/04/2024;Facebook;Informativo 7/24 Caquetá;https://www.facebook.com/watch/?v=219712611223461&ref=sharing;2025-02-12T09:00:36.9500183Z
4217;Amenaza contra Alcalde Municipal || .Caquetá-Florencia-miércoles 10 abril 2024 || Al atentado a la Alcaldía de Florencia se le suma las resientes amenazas con panfletos a Marlon Monsalve. Así lo denunció el primer mandatario. , Al atentado a la Alcaldía de Florencia se le suma las resientes amenazas con panfletos a Marlon Monsalve. Así lo denunció el primer mandatario. Asegura que no se van a dejar intimidar.;1;1;1;Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);1;1;ok;ok;1539;165;Violencia;2024-04-10T00:00:00;;No;No;No;18;Caquetá;18001;Florencia;1;Masculino;;Alcalde;-;;Mayor de 18 años;No aplica;;;;;2024-04-10, 2024-04-10;Entidad Pública, Facebook;Alcaldía, Informativo 7/24 Caquetá;https://www.facebook.com/watch/?v=795288315355819&ref=sharing, https://www.facebook.com/watch/?v=795288315355819&ref=sharing;2025-02-12T09:00:36.9501254Z
4218;Combate y recuperación de menor || .Caquetá-Belén De Los Andaquíes-lunes 15 abril 2024 || Muerto cabecilla de la Estructura Teófilo Forero en desarrollo de operaciones militares, dos capturadas y un menor recuperado en Caquetá;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-04-15T00:00:00;;No;Si;No;18;Caquetá;18094;Belén De Los Andaquíes;1;Masculino;;;-;;Menor de 18 años;Desconocido;;;;;15/04/2024;Entidad Pública;Ejército;https://www.ejercito.mil.co/muerto-cabecilla-de-la-estructura-teofilo-forero-en-desarrollo-de-operaciones-militares-dos-capturadas-y-un-menor-recuperado-en-caqueta/;2025-02-12T09:00:36.9502392Z
4219;Extorsión a comerciantes || .Caquetá-Florencia-miércoles 3 abril 2024 || Desconocidos entregaron volantes donde citan a algunos comerciantes de la ciudad para el pago de extorsiones. Las autoridades adelantan las investigaciones para establecer la veracidad de los panfletos y la autoría de los mismos.;1;1;1;Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;47;Violencia;2024-04-03T00:00:00;;No;No;No;18;Caquetá;18001;Florencia;0;;;;-;;;No aplica;;;;;04/04/2024;Facebook;Andrés Prensa;https://www.facebook.com/AndresCardosoPeriodista/?locale=es_LA;2025-02-12T09:00:36.9503426Z
4221;Homicidio d eun hombre joven en Leticia || .Amazonas-Leticia-martes 16 abril 2024 || Se presentaron varios disparos en una residencia del barrio Humarizal de la ciudad de Leticia, dejando como saldo un hombre joven asesinado. Las autoridades sospechan que este hecho está vinculado a la disputa que se viene presentando entre Grupos Delictivos Organizados Transfronterizos, en donde también se presentaron hechos similares (disparos) la semana pasada en el Barrio Nuevo, frontera con Brasil, sin saldo de personas fallecidas o heridas, pero si sembrando un temor generalizado en toda la comunidad;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-04-16T00:00:00;;No;No;No;91;Amazonas;91001;Leticia;1;Masculino;;Desconocida;-;Población en general;Mayor de 18 años;Muerto;Desconocido;;;;16/04/2024;Radio;Fantastica Internacional;;2025-02-12T09:00:36.9506621Z
4222;Enfrentamientos con disidentes de las Farc en zona rural del municipio de Garzón, Huila || .Huila-Garzón-sábado 6 abril 2024 || Dos soldados profesionales fueron asesinados por disidencias de ‘Iván Mordisco’, en zona rural del municipio de Garzón. Un militar más resultó herido. La muerte de los uniformados adscritos al Batallón de Infantería 26 ‘Cacique Pigoanza’, ocurrió en la vereda Campo Bello, en la Capital Diocesana del Huila, en combates con disidentes del frente ‘Rodrigo Cadete’, del bloque comandante ‘Jorge Suárez Briceño’, del ‘Estado Mayor Central’.;2;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-04-06T00:00:00;;No;No;No;41;Huila;41298;Garzón;1;Masculino;;;-;;Mayor de 18 años;Herido;Militar;;;;06/04/2024;Prensa;La Nación;https://www.lanacion.com.co/soldados-fueron-asesinados-por-las-disidencias-de-las-farc-en-garzon-huila/;2025-02-12T09:00:36.9507671Z
4223;Combates con disidencias de las Farc en zona rural de Sácama, Casanare || .Casanare-Sácama-lunes 8 abril 2024 || Una mujer al parecer integrante de las disidencias de las FARC, habría muerto en medio de combates que se registran entre esa célula insurgente y efectivos de la Octava División del Ejército Nacional en zona rural del municipio de Sácama. Los enfrentamientos empezaron desde la 1:00 de la tarde de este lunes 8 de abril, en la vereda Sinaí, ubicada a 20 kilómetros del casco urbano, es decir a una hora en carro, informaron fuentes castrenses, que señalaron que a la zona fueron desplegadas tropas de apoyo. El número de bajas podría ascender según se informó, pero solo hasta en horas de la mañana se hará un barrido del área, para evaluar el resultado de las operaciones militares.;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-04-08T00:00:00;;No;No;No;85;Casanare;85315;Sácama;1;Femenino;;Combatiente;-;;Mayor de 18 años;Muerto;Actor Armado no Estatal;;;;08/04/2024;Prensa;Prensa Libre del Casanare;https://prensalibrecasanare.com/casanare/51268-combates-con-disidencias-de-las-farc-en-zona-rural-de-sbcama.html;2025-02-12T09:00:36.9509783Z
4224;Masacre en Miraflores, Guaviare: dos indígenas y un campesino fueron asesinados || .Guaviare-Miraflores-viernes 5 abril 2024 || Masacre perpetrada en las últimas horas. Se trata de tres personas que fueron asesinadas en zona rural del municipio mencionado. Las víctimas son dos indígenas del resguardo Lagos del Dorado y un campesino de la zona. Este hecho ha sido confirmado como el número 16 de violencia registrado en Colombia por el Instituto de Estudios para el Desarrollo y la Paz (Indepaz). La presencia de grupos armados en la zona, como el Frente Primero Armando Ríos del Bloque Sur EMC y bandas de carácter local, genera preocupación en la comunidad y las autoridades.;2;1;1;Ataques contra la población civil;Masacre (homicidio colectivo);Ataques contra la población civil;Masacre (homicidio colectivo);Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;43;Violencia;2024-04-05T00:00:00;;No;No;No;95;Guaviare;95200;Miraflores;1;Masculino;;Campesino(a) / Agricultor(a);Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;05/04/2024;Prensa;La Nación;https://www.lanacion.com.co/masacre-en-guaviare-dos-indigenas-y-un-campesino-fueron-asesinados/;2025-02-12T09:00:36.9510846Z
4225;Atentado con explosivos en panadería de Neiva, Huila || .Huila-Neiva-viernes 5 abril 2024 || Los hechos ocurrieron en la carrera 15 con calle Segunda, sobre las 10:00 de la noche. Tras la detonación, que se alcanzó a escuchar en el oriente y sur del municipio, con ayuda de perros antiexplosivos las autoridades acordonaron el lugar para descartar la presencia de cualquier otro tipo de explosivos en el área. El comandante de la Policía de Neiva confirmó que el ataque se llevó a cabo con un artefacto explosivo de bajo poder, que causó daños a la estructura y a algunos vehículos que se encontraban cerca. Además, el comandante atribuyó el crimen al Estado Mayor Central de las disidencias de las FARC.;1;1;1;Ataques contra la población civil;Atentado;Ataques contra la población civil;Atentado;Ataques contra la población civil;Atentado;1;1;ok;ok;1539;107;Violencia;2024-04-05T00:00:00;;No;No;No;41;Huila;41001;Neiva;0;;;;-;;;No aplica;;;;;05/04/2024;TV;Caracol Noticias;https://www.noticiascaracol.com/colombia/a-disidencias-de-las-farc-se-atribuye-explosion-en-panaderia-de-neiva-rg10;2025-02-12T09:00:36.9512906Z
4227;Reten Ilegal en vía pública || .Caquetá-La Montañita-martes 16 abril 2024 || Grupos armados pegaron publicidad de las disidencias de alias 'Rodrigo Cadete' en vehículos de la salud, públicos y particulares. Los integrantes de la estructura ilegal, realizaron improvisados retenes, hablaron con los conductores, pasajeros y pacientes . Este acto se registró sobre la mañana de este martes en la vía entre La Montañita y La Unión Peneya. Lo preocupantes es que algunos conductores manifestaron que no miraron a ningún integrante del Ejército en la vía, situación que más inseguridad les causa a los transportadores. Es lamentable la situación de seguridad que se presenta durante este gobierno nacional. En el Caquetá, la inseguridad incrementó notablemente y los grupos armados ilegales y la delincuencia común ha tenido mucha fuerza y les ayuda las prohibiciones de operaciones que tienen las Fuerzas Militares.;1;1;1;Acciones armadas;Bloqueo de vías y/o Retén ilegal;Acciones armadas;Bloqueo de vías y/o Retén ilegal;Acciones armadas;NO_USAR;1;0;ok;subcategoria_rareza;443;27;Violencia;2024-04-16T00:00:00;;No;No;No;18;Caquetá;18410;La Montañita;0;;;;-;;;No aplica;;;;;16/04/2024;Facebook;Andrés Prensa;https://www.facebook.com/story.php?story_fbid=915981407204798&id=100063788422468&mibextid=oFDknk&rdid=dvRptcnaWLq6mDP6;2025-02-12T09:00:36.9514509Z
4229;"Dos soldados heridos por atentado en Guaviare || .Guaviare-San José Del Guaviare-viernes 12 abril 2024 || Se confirmó que la explosión se registró en el sector rural de Charras Boquerón donde no se descarta que hayan sido las disidencias de las FARC en un ataque a los soldados adscritos a la Brigada 22 de Selva que tiene jurisdicción en esa región de la Orinoquia. ""Fue cuando iban saliendo de ETCR cuando les lanzaron ese artefacto explosivo improvisado..."", dijo el general quien recordó que en ese departamento está vigente el decreto de ""Cese al Fuego"", que mantiene el Gobierno Nacional en medio de las negociaciones de la Paz Total.";1;1;1;Acciones armadas;Hostigamiento;Acciones armadas;Hostigamiento;Acciones armadas;Hostigamiento;1;1;ok;ok;443;99;Violencia;2024-04-12T00:00:00;;No;No;No;95;Guaviare;95001;San José Del Guaviare;2;Masculino;;;-;;Mayor de 18 años;Herido;Militar;;;;12/04/2024;Radio;La FM;https://www.lafm.com.co/judicial/dos-soldados-heridos-por-atentado-en-guaviare;2025-02-12T09:00:36.9515786Z
4231;"Lanzan otro artefacto explosivo contra un supermercado en el norte de Neiva || .Huila-Neiva-martes 16 abril 2024 || Explosión donde, al parecer, dos hombres motorizados lanzaron un artefacto contra un establecimiento de comercio. Según información preliminar de las autoridades, en el momento de la explosión había clientes haciendo compras al interior del supermercado, a provechando que tenía horario extendido y productos en oferta. ""Efectivamente se presentó la activación de artefacto explosivo improvisado contra el supermercado, por fortuna no hubo ningún percance por parte de las personas que estaban dentro del establecimiento”, dijo el comandante (e) encargado de la Policía Metropolitana de Neiva. Cabe anotar que, en lo corrido del 2024, van diez artefactos explosivos lanzados contra establecimientos de comercio, concesionarios de motos, entidades financieras en Neiva y seis más en otros municipios del Huila al parecer por disidencias de las Farc.";1;1;1;Ataques contra la población civil;Atentado;Ataques contra la población civil;Atentado;Ataques contra la población civil;Atentado;1;1;ok;ok;1539;107;Violencia;2024-04-16T00:00:00;;No;No;No;41;Huila;41001;Neiva;0;;;;-;;;No aplica;;;;;16/04/2024;Radio;Blu Radio;https://www.bluradio.com/nacion/lanzan-otro-artefacto-explosivo-contra-un-supermercado-en-el-norte-de-neiva-rg10;2025-02-12T09:00:36.9519044Z
4233;Hurto y recuperación de vehículo de ONG || .Caquetá-La Montañita-martes 16 abril 2024 || En LA MONTAÑITA (CAQUETÁ), un vehículo de una organización humanitaria fue robado por presuntos integrantes del EMC-FARC durante un retén ilegal cuando la misión se desplazaba entre la vereda Agua Bonita hacia la inspección de la Unión Peneya. Durante el hecho, los miembros del GANE les permitieron a los funcionarios retirar sus pertenencias y luego fueron transportados hacia la inspección de la Unión Peneya. El vehículo apareció posteriormente en una estación de servicio del caserío Bolivia del municipio de EL PAUJÍL;1;1;1;Restricción al acceso humanitario;Categoría 5: Amenazas y violaciones encontra el personal humanitario y sus instalaciones;Restricción al acceso humanitario;Categoría 5: Amenazas y violaciones encontra el personal humanitario y sus instalaciones;Restricción al acceso humanitario;NO_USAR;1;0;ok;subcategoria_rareza;196;29;Violencia;2024-04-16T00:00:00;;No;No;No;18;Caquetá;18410;La Montañita;3;Desconocido;;Trabajador humanitario;-;;Mayor de 18 años;No aplica;;;;;18/04/2024;Equipos Locales de Coordinación - ELC;ELC Caquetá;;2025-02-12T09:00:36.9521105Z
4235;Atentado con artefactos explosivos hacia unidad militar de Argelia deja a soldados heridos || .Cauca-Argelia-Wednesday, April 17, 2024 || Accion de GANE con artefactos explosivos hacia unidad militar de Argelia afecta a la fuerza pública: deja a 3 soldados heridos y uno fallecido en el corregimiento el Plateado, Argelia Cauca;2;1;1;Uso de artefactos explosivos;Trampas explosivas- TE;Uso de artefactos explosivos;Trampas explosivas- TE;Uso de artefactos explosivos;Trampas explosivas- TE;1;1;ok;ok;219;102;Violencia;2024-04-17T00:00:00;;No;No;No;19;Cauca;19050;Argelia;1;Masculino;;Funcionario (a) Público(a);Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Militar;;;;17/04/2024;Radio;Caracol;https://caracol.com.co/2024/04/17/un-soldado-muerto-y-tres-heridos-dejo-ataque-de-las-disidencias-de-las-farc-en-cauca/;2025-02-12T09:00:36.9523132Z
4237;Secuestro de tres funcionarios públicos por parte de GANE || .Cauca-Santander De Quilichao-Saturday, April 20, 2024 || cuestro de 3 funcionarios del CTI, el viernes 19 de abril, a las 11:25 a.m. en un retén ilegal en zona rural de Santander de Quilichao (Cauca). Se atribuye esta acción un GANE al día siguiente;1;1;1;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;1;1;ok;ok;1539;174;Violencia;2024-04-20T00:00:00;;No;No;No;19;Cauca;19698;Santander De Quilichao;2;Masculino;;Funcionario (a) Público(a);Sin información-Sin información;Población en general;Mayor de 18 años;Desconocido;Otras Fuerzas del Estado;;;;20/04/2024;Prensa;Pulzo.com;https://www.pulzo.com/nacion/disidencias-mordisco-atribuyen-secuestro-funcionarios-cti-cauca-PP3589189A#google_vignette;2025-02-12T09:00:36.9530849Z
4238;"Homicidio selectivo a comerciante por parte de AAI en Tuluá || .Valle Del Cauca-Tulúa-Saturday, April 13, 2024 || Homicidio selectivo de comerciante en el municipio de Tuluá por cuenta de ""La inmacualda"". El comerciante vendría siendo victima de extorsiones";1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-04-13T00:00:00;;No;No;No;76;Valle Del Cauca;76834;Tulúa;1;Masculino;;Comerciante;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;09/04/2024;Prensa;El País;https://www.elpais.com.co/judicial/tras-la-captura-de-21-miembros-de-la-banda-la-inmaculada-en-tulua-este-grupo-asesino-a-un-comerciante-en-la-galeria-de-ese-municipio-1330.html;2025-02-12T09:00:36.9532846Z
4239;Un muerto, varios heridos y capturados en choque entre Policía y Ejército contra civiles || .La Guajira-Riohacha-miércoles 17 abril 2024 || La confrontación a bala se produjo la madrugada de este miércoles en zona rural de Riohacha en inmediaciones del río Camarones Una persona muerta, por heridas producidas con arma de fuego, hace parte del informe que ha trascendido sobre presuntos combates armados que se produjeron en la madrugada de este miércoles en inmediaciones del corregimiento Camarones, distante 20 minutos de la cabecera distrital Riohacha a un costado de la carretera troncal del Caribe en la ruta Riohacha a Santa Marta. El caso se ha manejado bajo una estricta reserva por parte de las autoridades que no han elaborado comunicaciones para que la comunidad pueda saber qué está pasando en su jurisdicción, como lo ordena la ley. El silencio impera en casi todas las instituciones, donde los representantes no han atendido algunas llamadas, entre ellas, las que se realizaron por este medio de noticias, sin embargo, está claro que a Riohacha solo ha llegado el cuerpo de un hombre perdió la vida en la aparente confrontación que se había suscitado la madrugada de este miércoles.;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-04-17T00:00:00;;No;No;No;44;La Guajira;44001;Riohacha;1;;;;-;;;Desconocido;;;;;17/04/2024;Prensa;La Guajira Hoy;https://laguajirahoy.com/judiciales/un-muerto-varios-heridos-y-capturados-en-choque-entre-policia-y-ejercito-contra-civiles.html;2025-02-12T09:00:36.9535566Z
4241;Combate en Buena Seña, Norosí, Bolívar || .Bolívar-Norosí-jueves 11 abril 2024 || EL 11 de abril, tropas de la Fuerza de Tarea Conjunta Marte sostuvieron combates con unidades de las Autodefensas Conquistadoras de Colombia;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-04-11T00:00:00;;No;No;No;13;Bolívar;13490;Norosí;0;;;;-;;;No aplica;;;;;11/04/2024;Entidad Pública;Ejército;;2025-02-12T09:00:36.9555052Z
4242;Combate en la vereda los Robles, Santa Rosa del Sur, Bolívar || .Bolívar-Santa Rosa Del Sur-miércoles 17 abril 2024 || El 17 de abril se sostuvieron combates con estructuras de las Autodefensas Gaitanistas de Colombia;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-04-17T00:00:00;;No;No;No;13;Bolívar;13688;Santa Rosa Del Sur;0;;;;-;;;No aplica;;;;;17/04/2024;Entidad Pública;Ejército;;2025-02-12T09:00:36.955716Z
4244;Restricciones a la movilidad y amenazas en Leiva - Nariño || .Nariño-Leiva-miércoles 17 abril 2024 || GANE autodenominado Frente Franco Benavides amenaza y solicita a las comunidades del municipio de Leiva la movilización de las comunidades para solicitar la salida de las FFMM del territorio;2;1;2;Ataques contra la población civil;Amenazas (individuales/colectivas) || Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);Ataques contra la población civil;;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_ambigua;1539;;Violencia;2024-04-17T00:00:00;;No;No;No;52;Nariño;52405;Leiva;0;;;;Sin información-Sin información;;;No aplica;Sin información;;;;17/04/2024;Equipos Locales de Coordinación - ELC;ELC Nariño;;2025-02-12T09:00:36.9559032Z
4248;"Una nueva muerte violenta en el departamento de Arauca en jurisdicción del municipio de Arauquita. || .Arauca-Arauquita-lunes 1 abril 2024 || ""A muy tempranas horas de la mañana de hoy lunes primero de abril, fue hallado un cuerpo sin vida, aun sin identificar sobre la via Tame- Arauca, en el caserío Las Cruces, vereda Alto Primores, jurisdicción de Arauquita. La víctima vestía jean , zapato tenis gris, y se encontraba sin camisa, como gesto particular tenía señales de haber sido amarrado de las manos. Sobre este hecho ninguna Autoridad se ha pronunciado para establecer los responsables de este nuevo hecho que altera el orden público en el departamento de Arauca. Posteriormente se identificó la víctima como el Presidente de la Vereda Brisas de Maporal, Arauquita, quien había sido retenido el 31 de marzo.""";2;1;2;Ataques contra la población civil;Homicidio intencional en persona protegida || Secuestro;Ataques contra la población civil;;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_ambigua;1539;;Violencia;2024-04-01T00:00:00;;No;No;No;81;Arauca;81065;Arauquita;1;Masculino;;Lider(esa) Comunitario (a);Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;01/04/2024;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=971147081682928&set=a.472407488223559;2025-02-12T09:00:36.9566698Z
4249;"Secuestrada en compañia de su pequeño hijo, la Lider comunal del sector de Panamá de Arauquita. || .Arauca-Arauquita-lunes 1 abril 2024 || ""Una nueva acción que atemoriza a los habitantes del departamento de Arauca y en especial al Centro Poblado de Panamá de Arauquita, luego del cuerpo hallado la mañana de hoy, es la retención o secuestro de la líder comunal de este sector, junto a su pequeño hijo. La noticia fue dada a conocer por un diputado, al tiempo que hace un llamado a quienes la tienen para que le respeten la vida a ella y a su hijo de apenas 6 años de edad. En la publicación señala: """"Con profunda preocupación hago de conocimiento público la retención y posterior conducción con rumbo desconocido en contra de su voluntad de la líder comunal y directiva departamental del partido ASI, en compañía de su hijo de cerca de 6 años. Este hecho se presentó sobre las 2pm del día de hoy lunes 1 de abril, mientras desempeñaba sus funciones como monitora de la ruta escolar en cercanías del caserio los Colonos en Panamá de Arauca."""" """;2;1;1;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;1;1;ok;ok;1539;174;Violencia;2024-04-01T00:00:00;;No;Si;No;81;Arauca;81065;Arauquita;1;Femenino;;Lider(esa) Comunitario (a);Sin información-Sin información;Población en general;Mayor de 18 años;No aplica;Civil;;;;01/04/2024;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=971519484979021&set=a.472407488223559;2025-02-12T09:00:36.9569445Z
4250;"Nuevo secuestrado en Saravena || .Arauca-Saravena-martes 2 abril 2024 || ""Medios de comunicación del municipio de Saravena han informado sobre el secuestro del señor de 29 años, quien según testimonio de sus allegados fue llevado con rumbo desconocido por sujetos armados en contra de su voluntad. El hecho se habría registrado el pasado lunes 01 de abril sobre las cinco y media de la tarde cuando el señor se encontraba en su vivienda del barrio San Luis de esa localidad. """;1;1;1;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;1;1;ok;ok;1539;174;Violencia;2024-04-02T00:00:00;;No;No;No;81;Arauca;81736;Saravena;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Desconocido;Civil;;;;02/04/2024;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=972554728208830&set=a.472407494890225;2025-02-12T09:00:36.9571623Z
4251;"Asesinado el joven retenido semanas atrás, la denuncia habia sido hecha por la mamá de la víctima. || .Arauca-Tame-martes 2 abril 2024 || ""El día de hoy fue confirmada la identidad del cuerpo que había sido encontrado en la vereda los Andes, sector ubicado entre el caserío de Flor Amarillo y Botalon el pasado domingo 31 de marzo. Se trata del jóven, que fue llevado en contra de su voluntad el pasado 9 de marzo desde su finca, la denuncia fue hecha por su mamá, haía sido secuestrado el 09 de Marzo en zona rural de Tame, Betoyes.""";1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-04-02T00:00:00;;No;No;No;81;Arauca;81794;Tame;1;Masculino;;Campesino(a) / Agricultor(a);Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;;;;02/04/2024;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=972692098195093&set=a.472407488223559;2025-02-12T09:00:36.9572675Z
4252;Desaparecida Indígena menor de edad en Betoyes, Defensoría del pueblo pidió a las autoridades trabajar en las labores de su búsqueda. || .Arauca-Tame-miércoles 3 abril 2024;1;1;1;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;47;Violencia;2024-04-03T00:00:00;;No;Si;No;81;Arauca;81794;Tame;1;Femenino;;Desconocida;Indígena-Betoye;Población en general;Menor de 18 años;Desconocido;Civil;;;;;;;;2025-02-12T09:00:36.957372Z
4253;"Dos muertes violentas se registraron hoy en el departamento de Arauca, de manera particular las víctimas tenían carteles justificando sus asesinatos. || .Arauca,Arauca-Saravena,Tame-viernes 5 abril 2024 || ""Finaliza la primera semana del mes de abril con el registro de dos muertes violentas en el departamento de Arauca, sin que hasta el momento se tenga conocimiento de que grupo al margen de la ley es el responsable de estos hechos. Según información de la comunidad, un primer caso se presentó sobre el medio día en el sector Villa Maga, conocido como la curva del puente Caño Amarillo, a un costado de la vía entre los municipios de Saravena-Fortul. La víctima de sexo masculino, vestía un buso manga larga de color gris y una sudadera color negro y Junto al cuerpo fue dejado un letrero al parecer justificando su asesinato. El segundo asesinato se presentó entre caño Limón y el caserío de Flor Amarillo, entre la via Tame - Arauca, está víctima vestía un suéter azul oscuro, jeans y botas de caucho negras, con un letrero que tambien al parecer identifica la causa de su ajusticiamiento.""";2;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-04-05T00:00:00;;No;No;No;81;Arauca;81736;Saravena;1;Femenino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;05/04/2024;Prensa;La Prensa Araucana;https://www.facebook.com/photo?fbid=975289171268719&set=a.472407488223559;2025-02-12T09:00:36.9574774Z
4254;"Artefactoexplosivo abandonado cerca de una escuela de la zona rural de Arauca || .Arauca-Arauca-sábado 6 abril 2024 || ""Alerta y tensión ha generado en finqueros y estudiantes el abandono de un poderoso artefacto explosivo tipo cilindro que fue dejado abandonado cerca a un plantel educativo en zona rural del municipio de Arauca. Un trabajor de la finca La Panchera, quien arreglaba la línea de la palizada por donde se salía el ganado se percató de la presencia de este artefacto explosivo, el que se encontraba cubierto con unas bolsas de plástico. Quienes conocieron este elemento, señalaron que sr trata de un cilindro acondicionado con cables, lo que representa un alto peligro para la comunidad educativa, como de los habitantes del sector, el que se encuentra en las aproximaciones del plantel educativo de La Panchera, del corregimiento El Caracol en zona rural del municipio de Arauca. Los afectados hicieron el llamado a las autoridades militares y técnicos antiexplosivos para que se verifique esta amenaza terrorismo con la dejación de esta arma no convencional, que infringen los derechos humanos de los habitantes y la comunidad educativa.""";6;1;1;Uso de artefactos explosivos;Trampas explosivas- TE;Uso de artefactos explosivos;Trampas explosivas- TE;Uso de artefactos explosivos;Trampas explosivas- TE;1;1;ok;ok;219;102;Violencia;2024-04-06T00:00:00;;No;Si;No;81;Arauca;81001;Arauca;1;Femenino;;Estudiante;-;Extranjero - Indígena binacional o plurinacional;Menor de 18 años;No aplica;Civil;;;;06/04/2024;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=974316634699306&set=a.472407488223559;2025-02-12T09:00:36.9576957Z
